visit_id,customer_id,unit_id,visited_at,purpose
V6920393,C101700,U1321,26-Jul-2020 05:54PM,inspection
V2600692,C100696,U1169,02-May-2022 05:18PM,move-out
V5643794,C101005,Unit 106,26/05/2024 23:03,access
V8117311,C101748,U1335,2019/05/31 16:52,access
V4954040,C102078,u1154,2026-01-26 00:45:00,access
V0812543,C100458,U1236,25/03/2024 04:17,inspection
V4361169,C101800,#284,04-Jan-2021 12:45PM,move-out
V8000448,C100360,#266,28-Nov-2023 12:36AM,move-out
V6759420,C101278,Unit 20,2023-12-28 15:38:00,delivery
V5923715,C100434,Unit 13,2025-03-01 04:13:00,delivery
V5105019,C100758,85A,22/12/2020 06:45,inspection
V8186135,C100838,U1433,2019-04-19 05:08:00,access
V2760024,C101844,Unit 143,20190828T132300,pickup
V4224059,C100054,u1202,20211017T121100,inspection
V5731878,C101976,U1364,24/07/2021 21:19,delivery
V6840825,C101233,U1122,2023/09/24 01:02,access
V6972295,C100079,Unit 286,01-May-2020 08:03PM,payment
V6022500,C101608,290A,31-Mar-2019 01:59PM,move-out
V7699099,C101728,u1355,20210326T234400,pickup
V2067911,C101424,u1308,20200204T122100,pickup
V4101304,C101992,U1115,17-Sep-2020 07:04PM,access
V4039730,C100923,U1046,2020-12-29 15:40:00,inspection
V0202533,C100688,U1100,2021-03-29 13:46:00,move-out
V4633401,C101743,245A,2021-09-29 21:26:00,payment
V2117673,C101139,304A,10/01/2022 03:22,delivery
V9539890,C101560,U1150,20210429T085000,pickup
V2879735,C100251,Unit 30,10/12/2020 03:30,inquiry
V4456468,C101832,U1458,2019-03-11 22:54:00,access
V8128438,C101106,#328,09/02/2025 02:05,move-out
V9438219,C100494,#31,20190806T123700,move-out
V7304104,C100460,U1025,26/06/2019 19:02,payment
V5225433,C101072,U1474,2023/04/02 14:34,inquiry
V3951085,C100659,u1010,29/10/2018 07:35,payment
V4041784,C101257,139A,20250315T001700,inspection
V8583798,C101770,Unit 105,22/08/2020 19:40,inspection
V3850118,C101364,U1235,23-Jun-2021 05:36AM,move-out
V4596790,C100342,#190,16-Sep-2019 11:26AM,inquiry
V7674293,C100256,#494,21-May-2018 08:00PM,inspection
V1053062,C101030,u1441,2019/08/05 21:55,inquiry
V8650229,C101930,369A,20230811T173900,inspection
V2072366,C101267,u1370,2020-04-29 02:31:00,payment
V1667458,C101480,u1482,2018-08-25 04:08:00,delivery
V1090410,C100837,#11,30/10/2024 16:06,inspection
V1155352,C100804,196A,20250417T153200,pickup
V4026874,C101524,#241,2021-03-31 10:13:00,delivery
V4944182,C101521,295A,20230613T203400,delivery
V4740028,C101619,Unit 197,15-Oct-2019 07:34PM,inquiry
V4780295,C100560,224A,2021-06-08 16:56:00,delivery
V8859088,C100832,u1205,20230330T193000,payment
V1045593,C101210,U1352,20210425T023700,inspection
V8532594,C102126,#129,29/12/2019 17:55,move-out
V3200933,C100020,u1389,20-Nov-2025 07:07PM,pickup
V0714470,C100056,U1398,20190604T200300,inquiry
V4390016,C101025,486A,20180703T131900,delivery
V3948272,C102048,358A,2019/04/18 16:21,delivery
V4628887,C101724,#334,2019-11-17 10:17:00,move-out
V5805186,C101161,133A,08-Jun-2024 10:11PM,access
V0036915,C100476,#351,02/04/2023 12:30,move-out
V9663504,C100127,Unit 313,2018-09-11 10:55:00,move-out
V0694525,C101610,U1377,02-Sep-2025 04:41PM,pickup
V3603861,C101707,u1060,2025-08-21 17:20:00,delivery
V5771389,C101550,#54,2025/02/05 22:52,access
V0653022,C101318,U1208,23-Feb-2026 07:39AM,access
V1175063,C101728,#388,12-Apr-2019 05:02AM,inquiry
V1407247,C100244,58A,16-Nov-2024 09:56PM,inspection
V3786440,C101339,Unit 30,21/02/2023 21:51,payment
V6248742,C100796,u1225,2020/06/27 12:34,access
V3145543,C100843,Unit 204,03-Sep-2019 11:48PM,move-out
V8284487,C102112,#170 (old),2018-01-08 05:11:00,inspection
V3385758,C102177,u1414,04-Jan-2019 01:13AM,inquiry
V8433577,C101170,#187,17-Apr-2025 07:02PM,inspection
V3873240,C101004,#54,2024-02-02 22:25:00,delivery
V9779405,C100731,#22,14-Nov-2021 06:45AM,inspection
V4155847,C100590,Unit 240,20250914T173200,move-out
V3912451,C100016,#356,20210812T133000,delivery
V3805889,C101928,#11,2023-02-15 21:58:00,inquiry
V8720435,C102150,80A,17-Sep-2020 04:34PM,delivery
V7920085,C101434,Unit 395,20/09/2018 04:54,access
V2655975,C100992,U1006,2020-07-28 20:53:00,inquiry
V1871702,C100649,382A,2021-02-01 16:00:00,pickup
V4447403,C101478,Unit 92,20181016T012000,move-out
V2478869,C100478,U1236,14-Jan-2020 03:27PM,pickup
V8258505,C101324,u1185,13-May-2019 08:12PM,pickup
V0608472,C100182,#305,2018-06-28 23:17:00,inspection
V2665938,C102022,434A,09/12/2022 03:03,inspection
V6739210,C101224,u1192,2023/07/05 19:29,inspection
V1390160,C101041,464A,20-Dec-2018 08:51PM,payment
V6060147,C101127,229A,06-Jan-2021 11:03PM,move-out
V0069846,C100832,Unit 59,2021/03/15 15:10,access
V0365394,C101548,U1456,20230410T230500,payment
V7649951,C101986,U1173,2023/12/24 11:04,delivery
V6548623,C100873,U1361,31/07/2025 16:55,inquiry
V6275955,C100649,U1383,2023/09/05 18:34,inspection
V8532100,C102126,#161 (old),24-Aug-2020 01:54AM,pickup
V0370323,C100910,427A,2021-05-08 20:58:00,move-out
V6860368,C101777,u1154,20190219T032000,delivery
V1132316,C101989,#251,2018/11/11 15:21,delivery
V0716101,C101348,#57,2018/11/15 18:16,pickup
V2494012,C101643,U1233,2019/11/01 14:13,delivery
V4657468,C101618,U1117,2019/09/29 18:39,inspection
V9733883,C100504,207A,20220725T062400,move-out
V6704907,C101098,Unit 67,2023-01-14 06:56:00,payment
V2141998,C100727,#438,08/10/2024 12:20,inquiry
V6275800,C102142,u1107,20190811T082100,delivery
V6599862,C101066,229A,28-Mar-2024 02:00AM,access
V9273099,C101572,u1209,07/03/2020 21:26,pickup
V6528734,C100435,#425,2023-09-24 15:47:00,move-out
V6310060,C101590,Unit 151,2024-01-28 02:03:00,delivery
V4333293,C100872,U1397,2022-06-29 01:42:00,inspection
V4264794,C101975,77A,2026/03/02 18:42,inquiry
V6993156,C100297,Unit 151,2019/12/18 20:18,pickup
V1242540,C101703,U1201,14/06/2023 16:29,access
V6972376,C100253,#199,19/11/2022 09:43,delivery
V6566130,C100750,Unit 498,29-Apr-2018 09:56PM,access
V3578065,C101164,248A ,20201201T101100,delivery
V9821787,C101932,386A,20250902T001700,move-out
V1365180,C102091,Unit 347,08/06/2021 15:45,move-out
V2713043,C100174,Unit 106,2025-09-24 00:27:00,inquiry
V7428373,C100740,u1232,2025/07/04 15:06,inquiry
V5738850,C100104,Unit 401,2020-07-27 02:09:00,access
V1466316,C100738,#422,20181009T111300,payment
V4281062,C101045,178A,05/08/2018 23:16,delivery
V1457138,C100410,#331,08-Feb-2023 05:50AM,payment
V5350745,C101890,U1165,2025-10-26 03:01:00,inquiry
V2858655,C100107,Unit 269,2023/01/01 12:01,pickup
V4951852,C102183,Unit 479,2025/06/21 10:09,inspection
V4778339,C101036,u1144,14-Mar-2025 09:31PM,delivery
V4576752,C100762,399A,2022-05-31 02:01:00,payment
V9100611,C100354,77A,20180430T182900,move-out
V8383349,C101347,239A,20180520T090300,inquiry
V9262303,C101786,252A,2022-09-28 07:02:00,pickup
V7873914,C101084,#328,12-Aug-2020 03:07AM,delivery
V0476888,C101189,16A,2021-05-06 22:48:00,access
V6800749,C100344,295A,2021-09-24 19:07:00,inquiry
V1198599,C101112,U1201,2023/03/11 11:50,pickup
V6048840,C101646,#190,16/01/2021 02:15,access
V7322705,C100716,U1003,06-Jan-2019 05:58AM,inspection
V4899817,C100361,139A,20230527T042400,pickup
V8531835,C100539,U1236,2021/04/16 17:16,delivery
V2661476,C100691,U1033,2022/04/20 23:40,delivery
V4951604,C101570,u1407,2021/12/06 10:13,pickup
V2138959,C101558,u1078,20240428T171700,inquiry
V4470594,C101388,u1482,15-Sep-2023 08:59AM,pickup
V4661731,C100347,274A,20200716T052800,payment
V4154227,C100599,u1124,20240615T190800,access
V6959226,C101813,Unit 294,20250430T125800,inquiry
V8860434,C101798,U1306,2021/08/13 01:53,inspection
V5477022,C101705,U1115,08/02/2025 01:36,pickup
V1058121,C100314,U1238,2023-07-15 03:02:00,inspection
V3073772,C100433,U1457,2026/02/25 07:31,payment
V6038369,C100228,404A,19-Jan-2026 06:49AM,access
V2734755,C100381,U1348,07-Feb-2019 06:40PM,inspection
V1267997,C100189,#305,17-Mar-2019 10:28PM,payment
V2838287,C100251,#138,20230320T202800,pickup
V5366981,C101204,Unit 315,2020/06/16 13:37,inspection
V5352435,C102029,248A ,20240918T204700,payment
V9931038,C101958,263A,2020-06-13 16:53:00,access
V6022724,C101051,#357,2020/02/03 18:16,inquiry
V6338760,C101717,81A,11/12/2023 15:56,payment
V6145480,C101536,u1454,10/01/2023 18:43,inquiry
V7006476,C100103,U1258,2021/02/22 23:15,inquiry
V2649667,C100580,469A,2024/09/26 15:42,move-out
V1389033,C101333,#152,13-Jun-2018 06:08PM,pickup
V2161883,C100593,#473,2018/11/13 14:18,payment
V2551581,C100587,u1482,2019/02/19 10:07,inquiry
V8176446,C100527,u1446,2025-11-21 06:52:00,inquiry
V2527415,C100203,#437,20180427T101900,payment
V6918777,C100405,#387,2019-08-05 15:22:00,inquiry
V8459823,C100549,#281,2020-11-23 04:01:00,pickup
V8203789,C101030,U1376,2022/10/19 20:10,delivery
V1820468,C100870,Unit 166,2019-08-26 22:16:00,inquiry
V0786180,C100608,267A,20240312T130600,pickup
V0959096,C101566,#437,04-May-2023 01:59AM,inspection
V9686165,C101190,206A,2025-11-01 09:06:00,inspection
V3427675,C100057,#251,20190523T192700,inspection
V8759040,C100403,207A,20180129T054200,pickup
V1864394,C101283,U1116,02/08/2023 02:37,payment
V4162507,C101721,186A,27-Mar-2024 04:01PM,delivery
V0816697,C101332,u1042,16/01/2020 23:16,pickup
V1556336,C101162,196A,2019-07-12 18:53:00,inspection
V1962730,C100454,369A,2022-01-28 16:38:00,inspection
V7804763,C101505,#473,20250421T094700,inspection
V6267895,C101914,35A,20230316T151100,access
V9183093,C101819,u1429,27-Feb-2024 07:29PM,pickup
V8425789,C101925,#162,2019/05/22 06:18,delivery
V3176628,C100882,#129,2023-12-18 15:17:00,move-out
V6586426,C100450,U1122,2022-02-08 00:45:00,pickup
V1391185,C101657,Unit 460,22-Jul-2025 05:33PM,payment
V0189525,C100672,u1192,2018/01/13 09:24,move-out
V8013643,C102141,u1195,17/02/2026 01:28,pickup
V3944316,C100423,u1024,12/08/2024 22:07,payment
V0321284,C100078,U1480,22-Nov-2020 08:52AM,inquiry
V7920906,C100088,#259,2025/04/28 04:40,inquiry
V0042663,C101013,U1032,08/02/2025 07:38,delivery
V0489473,C101113,Unit 68,23-Jul-2021 07:43PM,pickup
V0635389,C100528,#66,05-Aug-2022 11:26PM,access
V2313148,C100774,u1156,2023/03/08 09:31,inspection
V5865764,C102060,U1349,16-Jan-2023 10:37PM,move-out
V5815156,C101057,U1003,20241014T132400,move-out
V1190181,C102153,u1015,31-Aug-2021 08:26AM,access
V1420262,C100719,131A,16/04/2024 09:00,inquiry
V6265538,C100430,u1403 - ,05/06/2019 06:51,inspection
V7526229,C101377,Unit 273,2019/08/19 05:35,delivery
V3794619,C100373,#216,2019/02/06 07:18,move-out
V6335737,C101063,U1352,2025/09/06 18:06,pickup
V0920484,C101627,Unit 222,28/10/2020 16:23,payment
V0304048,C101668,35A,08-Nov-2020 08:35PM,access
V5639628,C102032,U1397,20230525T041500,move-out
V1164115,C101395,484A,2021-02-11 17:51:00,access
V9296094,C101242,u1050,2020-03-13 19:50:00,delivery
V1731016,C101007,399A,18/08/2025 19:59,pickup
V7238378,C102028,u1225,16-Jan-2018 05:53AM,access
V8955598,C101138,u1069,25-Dec-2025 11:19PM,inspection
V1071046,C100672,423A,23-May-2019 04:58AM,inspection
V0767982,C101831,Unit 222,10/03/2023 07:48,pickup
V5088103,C101685,16A,01/04/2022 06:35,pickup
V4441780,C100919,u1089,13/02/2024 07:28,inquiry
V8888592,C101575,u1276,20240607T191600,delivery
V4412134,C101983,Unit 166,18-Apr-2023 10:21AM,access
V8953999,C100537,U1361,20200111T014100,delivery
V0383515,C100471,U1383,20240828T011700,pickup
V2667602,C101850,#200,07-Jan-2022 01:13AM,payment
V7644400,C101208,u1384,26-Jun-2021 09:41AM,inquiry
V3480468,C102070,267A,2023-01-15 18:42:00,payment
V2209284,C102027,u1041,2018-09-13 16:11:00,move-out
V1488274,C100790,#356,20251209T234700,inquiry
V7285781,C101054,Unit 286,2021-03-08 15:22:00,inspection
V2751973,C101798,#227,25/08/2023 03:19,inquiry
V3958498,C100116,u1185,2022-06-01 10:13:00,payment
V7069853,C100821,194A,09-Feb-2025 12:37PM,access
V2599688,C100745,#228,19-Aug-2020 08:22AM,delivery
V1390215,C101844,Unit 275,2021/03/30 23:40,delivery
V1747172,C100506,U1470,2018/11/19 16:28,delivery
V6563682,C100846,U1472,07-Sep-2019 08:41PM,inquiry
V7578623,C102075,Unit 74 ,20251225T131600,delivery
V0699049,C101956,U1236,06-Apr-2018 10:26PM,delivery
V9439171,C101545,u1482,03-Dec-2023 08:55AM,inquiry
V3891779,C100330,U1335,2019-02-04 20:01:00,move-out
V9934923,C101793,u1482,2020-03-04 21:38:00,pickup
V9248342,C101729,#422,20211116T211900,pickup
V4506343,C100526,#128,12-Jan-2022 08:46PM,inspection
V0400500,C100779,#488,202/03/20 11:25,access
V8002613,C101764,u1069,19-Aug-2024 04:03AM,payment
V0170124,C101734,U1468,01-Dec-2025 09:42PM,payment
V7825956,C100730,#387,2024-09-08 10:40:00,access
V5330952,C101814,u1303,08-Jun-2021 01:57PM,pickup
V6061301,C100972,360A,2018/10/04 16:54,delivery
V6801293,C100555,#254,2020/08/15 07:14,delivery
V9416345,C101624,U1101,2021/11/27 05:20,access
V7044471,C101047,295A,2024-11-14 23:40:00,payment
V3664783,C101524,U1094 ,2021/03/23 22:42,move-out
V8464806,C100026,Unit 390,02-Feb-2024 04:14AM,delivery
V3166184,C101123,#53,2019-02-05 15:08:00,access
V8585452,C102136,108A,2024-02-27 20:44:00,inquiry
V4272975,C101935,Unit 8,11/10/2024 02:07,payment
V3554086,C100004,u1265,2025-10-08 01:17:00,inspection
V4589176,C100332,#416,20230117T134800,inspection
V0762644,C101934,U1100,20190512T104900,payment
V6639677,C101002,#293,2024/04/15 09:41,inspection
V1531236,C101159,#256,29/07/2024 21:48,payment
V9888471,C100658,#322,20181112T181500,inquiry
V7824548,C101029,Unit 271,20240925T084800,pickup
V7054577,C101924,267A,2021/04/28 14:36,pickup
V4346043,C102170,215A,11/10/2021 07:32,access
V0431094,C101824,#443,18-Feb-2023 12:40PM,access
V1582353,C100019,#253,16/12/2024 04:45,pickup
V7030071,C101933,#293,18-Mar-2020 08:02PM,payment
V8168453,C101110,337A,03/08/2022 20:22,access
V4495729,C101633,U1183,03/02/2022 05:29,move-out
V3555467,C100216,Unit 111,2024/05/29 06:02,payment
V2878565,C101620,213A,15/02/2021 04:23,access
V9747960,C102154,#12,16/02/2018 04:33,payment
V2532387,C101618,#296,09-Aug-2022 03:36AM,inspection
V3170721,C101519,U1499,2026/02/03 13:44,move-out
V4335685,C100117,U1361,20190811T153600,access
V9351966,C101076,#31,2024/02/22 03:36,inspection
V8883073,C102134,u1124,2025/01/29 03:45,pickup
V3036560,C100314,#190,02-Jan-2019 10:55AM,delivery
V0236929,C100205,80A,2018-07-01 15:48:00,access
V6697980,C101534,U1117,2022/02/14 07:58,inquiry
V6724887,C101187,Unit 163,2022/08/15 07:54,access
V5873394,C100458,#287,06/02/2025 01:03,payment
V6550207,C101178,Unit 283,2021-06-18 08:48:00,access
V5556048,C101750,u1374,2022-06-09 10:39:00,delivery
V5948303,C102172,#417,20/07/2022 14:51,access
V9014204,C101904,#285,2024-12-26 23:31:00,inquiry
V8474692,C101591,u1205,20240427T141500,access
V3992052,C100664,147A,2022-07-12 16:16:00,pickup
V1810292,C101973,u1414,2021/09/23 15:01,move-out
V2853082,C101777,u1500,10/12/2021 06:40,access
V1710829,C101381,#152,26/11/2019 14:55,inspection
V2974073,C101484,224A,2021-08-08 17:18:00,inquiry
V8908891,C101417,#157,17-Jul-2020 11:03PM,inquiry
V6306797,C100406,427A,2024/08/23 07:46,payment
V1810446,C100559,Unit 166,20230407T121000,delivery
V5771766,C101690,Unit 68,2021/01/28 17:30,access
V7441750,C101011,459A,18/07/2021 10:17,pickup
V5073107,C100673,u1467,17-Jan-2018 04:41PM,delivery
V5616308,C101661,#241,2023-06-14 20:53:00,inquiry
V8239216,C101154,U1009,2025/05/09 21:50,pickup
V4377350,C101188,#221,20180907T231600,move-out
V8036937,C101820,#22,2020/02/04 00:22,move-out
V3107350,C101927,u1265,05-Jun-2023 03:43PM,pickup
V5451266,C100821,404A,21-Mar-2021 08:31PM,inspection
V4644894,C100155,Unit 270,20191125T093900,payment
V4359451,C101521,Unit 395,05-Apr-2018 05:24PM,pickup
V1361272,C101174,77A,20220920T022600,inquiry
V0197272,C100533,Unit 415 - ,2022-02-12 14:02:00,payment
V9603582,C100516,u1495,28-Feb-2021 01:12PM,access
V5940337,C100346,Unit 143,18/10/2023 18:01,delivery
V9054567,C100213,#29,2019-03-22 12:08:00,delivery
V2556377,C101961,Unit 67,2019-11-05 10:41:00,access
V1533274,C101134,U1264,13/12/2018 15:54,access
V5646782,C100947,344A,13/07/2023 18:52,delivery
V7803220,C101413,u1010,20/09/2021 05:03,move-out
V7920971,C102179,U1180,20260125T085100,inquiry
V8237917,C101713,u1060,22/05/2021 14:18,access
V3989395,C101371,411A,09-Feb-2024 04:27PM,move-out
V0303129,C100650,#471,2019-10-02 15:57:00,inspection
V7823906,C100676,451A,20180126T132100,inspection
V0782404,C100566,u1409,2021-04-22 06:52:00,delivery
V1635873,C101442,Unit 317,2024-10-04 01:14:00,move-out
V8319845,C101696,u1354,20211225T074900,inquiry
V1419606,C100925,#379,2023-12-12 02:11:00,inquiry
V1573825,C101384,u1174,03-Oct-2023 04:41PM,payment
V5611910,C100581,Unit 51,2026/01/05 17:03,delivery
V8296359,C100712,Unit 271,14-Sep-2018 07:09PM,delivery
V9984702,C101096,U1448,24-Feb-2022 07:40AM,payment
V8518436,C100022,#413,2020-12-21 01:29:00,payment
V9026588,C100013,35A,2018-01-05 20:26:00,pickup
V3249170,C101803,Unit 83,2022/05/04 11:23,inspection
V6410518,C100767,37A,20240922T013100,move-out
V4304420,C101016,45A,25/12/2023 19:29,inspection
V1712721,C101654,Unit 68,25/11/2021 16:10,access
V1822491,C101702,229A,02/10/2018 18:39,inspection
V9753758,C101610,u1462,20-Aug-2025 03:21AM,inquiry
V9936291,C102176,u1276,23/09/2024 20:40,inspection
V2559167,C101320,186A,2019/12/26 02:22,payment
V7478289,C101303,#87,03/12/2019 09:48,move-out
V3134770,C100965,Unit 362,25/01/2026 15:05,inspection
V5602251,C100091,274A,2022/01/13 23:07,inspection
V3965686,C101825,360A,20210529T095300,payment
V3828138,C100022,U1258,26-Jun-2020 08:38AM,pickup
V9752512,C100573,U1321,19/11/2024 18:16,delivery
V8303675,C101659,252A,16/01/2026 21:03,delivery
V0943022,C100847,U1292,19/08/2021 18:51,move-out
V6276759,C101340,U1426,18-Dec-2020 02:06PM,delivery
V5404534,C102193,#223,20210913T171200,pickup
V3911278,C102027,u1353,20181121T003500,payment
V2584928,C101204,U1064,17-Mar-2021 08:04AM,payment
V6334918,C101976,U1371,2021-05-12 06:17:00,inquiry
V7991590,C101204,#216,14/01/2026 06:35,pickup
V6033042,C102111,U1017,08-Apr-2019 02:22AM,pickup
V5552209,C100966,412A,07-Nov-2018 09:48AM,inquiry
V4627866,C101683,#87,20180819T071600,inspection
V1651433,C100425,Unit 269,12/02/2022 18:40,inquiry
V4941172,C100615,#162,03/08/2022 07:58,inspection
V8357752,C101261,U1478,18-Dec-2018 10:04PM,access
V9729398,C101209,U1065,02/04/2019 00:41,payment
V1795332,C101520,U1426,20250428T105400,move-out
V0052955,C101712,343A,20250308T165100,move-out
V1231162,C100557,#473,20260319T181400,inspection
V0341175,C101852,u1231,06-Jul-2021 08:07PM,move-out
V9025509,C100935,U1333,20240514T040500,delivery
V3666418,C101933,412A,2025/10/26 01:34,delivery
V3474128,C101787,#66,20210114T090500,access
V4585940,C100258,U1101,22-Jun-2021 07:20PM,inspection
V4344825,C100871,#31,24-Jul-2021 05:44PM,pickup
V6761833,C101967,404A,2021-03-13 10:06:00,move-out
V8028721,C101347,#127,2024-04-08 09:51:00,delivery
V1907927,C100570,213A,2024/02/08 04:07,inspection
V1448193,C100115,386A,2021/11/05 16:59,delivery
V8166318,C101881,U1095,2023/12/10 02:01,inspection
V9313722,C101491,U1137,2021/03/08 00:53,inspection
V9433138,C100284,Unit 171,03-Oct-2019 11:41AM,inquiry
V6530619,C101942,#161 (old),2018-12-30 13:58:00,access
V4356803,C101047,U1243,2025-09-26 12:26:00,inspection
V0063397,C100850,u1218,2025/03/04 20:23,move-out
V3374099,C100388,229A,18-Sep-2024 07:45PM,access
V4837113,C100005,u1174,20260306T033500,inquiry
V0053467,C101654,Unit 197,23/08/2019 06:36,pickup
V6899117,C101248,U1122,20200228T081300,pickup
V3909477,C100773,196A,18-Feb-2019 02:13PM,inspection
V5299660,C101723,139A,20211130T004700,move-out
V4245813,C101031,U1302,12-Mar-2021 05:20AM,payment
V5188611,C100666,424A,20210723T145100,inquiry
V2184366,C101680,452A,17/02/2023 21:04,pickup
V7252579,C100379,U1125,2023-05-25 19:43:00,access
V9084355,C101899,Unit 38,20190728T183500,access
V8621527,C100687,U1243,20200605T052200,delivery
V5476185,C101118,U1364,2019/09/10 17:30,inspection
V6018031,C101170,358A,20210321T085200,move-out
V3331401,C100654,#70,09/11/2024 03:33,pickup
V9985719,C101116,76A,2021/12/09 00:32,move-out
V0071192,C101011,239A,2022-04-14 04:48:00,pickup
V3072564,C101625,80A,2021/08/01 08:50,delivery
V9964319,C101508,#438,20241206T060300,inquiry
V0043999,C101358,u1042,20231008T044100,delivery
V6547842,C100442,112A,2021-06-18 00:08:00,move-out
V9247996,C101227,#334,2025/05/11 08:04,inquiry
V1110128,C100282,58A,2024/06/07 16:26,move-out
V2389919,C101220,#256,20230428T044000,move-out
V4983374,C100061,Unit 13,21-Jun-2018 01:02PM,delivery
V0955310,C101495,399A,29/11/2025 11:33,pickup
V6590740,C101862,u1428,2022-09-07 15:43:00,inspection
V0282831,C100590,Unit 106,20191108T080700,inquiry
V1776971,C100495,#485,06/04/2020 13:31,access
V2652325,C100935,u1218,2024/11/07 23:54,move-out
V1743869,C100575,U1478,2022/04/20 18:41,inspection
V7201201,C100492,U1342,2022/05/27 01:37,delivery
V8352201,C100018,108A,20200505T072400,inspection
V3695482,C101815,U1470,2022-02-25 19:20:00,inspection
V2574008,C100608,u1069,16-Mar-2019 03:08AM,access
V9814858,C100609,#483,2021/01/22 18:59,access
